,n_components,umap_n_neighbors,umap_min_dist,umap_metric,min_cluster_size,min_samples,cluster_selection_epsilon,cluster_selection_method,hdbscan_metric,ARI,NMI,Homogeneity,Completeness,V-measure,FMI
160,10,10,0.1,cosine,10,,0.0,eom,euclidean,-0.0027349834549142225,0.13211086620942744,0.1023263799279914,0.18635337470272714,0.13211086620942744,0.16984643793023696
161,10,10,0.1,cosine,10,,0.0,eom,cosine,-0.0003869216728949944,0.08532159148000959,0.06018092535263022,0.14653808052098705,0.08532159148000959,0.1943012089825335
162,10,10,0.1,cosine,10,,0.0,leaf,euclidean,-0.004688087221669037,0.1449013262984799,0.11585563467955746,0.19338378222980984,0.1449013262984799,0.16554524758379713
163,10,10,0.1,cosine,10,,0.0,leaf,cosine,-0.009313447993678284,0.12175659057507937,0.09545333749755645,0.16807026383539472,0.12175659057507938,0.17276561828511744
164,10,10,0.1,cosine,10,,0.1,eom,euclidean,-0.002966471967989698,0.05320611061562036,0.037448651770840946,0.09185742413139784,0.053206110615620354,0.19079807525837927
165,10,10,0.1,cosine,10,,0.1,eom,cosine,0.0039019630607487676,0.0813799131078309,0.054237485211934604,0.16290210359222335,0.0813799131078309,0.22298617081075006
166,10,10,0.1,cosine,10,,0.1,leaf,euclidean,-0.012564716830735977,0.14092822217639417,0.10676322689937259,0.20724956275810064,0.14092822217639414,0.18599744239042065
167,10,10,0.1,cosine,10,,0.1,leaf,cosine,0.001220764308572765,0.06806637911450757,0.047991351139314596,0.11701388759764435,0.06806637911450758,0.19420548702655283
168,10,10,0.1,cosine,10,5.0,0.0,eom,euclidean,-0.0010185855484537508,0.15682977040830323,0.13477136865244704,0.18752201619151385,0.15682977040830326,0.13575295576160035
169,10,10,0.1,cosine,10,5.0,0.0,eom,cosine,-0.008057636877481225,0.14618808909530265,0.12527553310498973,0.1754816823104816,0.14618808909530268,0.1332232353563775
170,10,10,0.1,cosine,10,5.0,0.0,leaf,euclidean,-0.004155017668892316,0.1910653508207538,0.17800046258592095,0.20620003273424245,0.19106535082075377,0.11177967314971542
171,10,10,0.1,cosine,10,5.0,0.0,leaf,cosine,-0.008174461953634526,0.17982156547190825,0.1579548554906738,0.20871538282702123,0.17982156547190822,0.1269215973831906
172,10,10,0.1,cosine,10,5.0,0.1,eom,euclidean,0.004848698284007398,0.1907702236075386,0.16792204397446372,0.22081527932736045,0.1907702236075386,0.13531206124390946
173,10,10,0.1,cosine,10,5.0,0.1,eom,cosine,-0.0076898891712736134,0.06209194501223882,0.03903405153579477,0.1517073236607653,0.06209194501223881,0.24608843862472046
174,10,10,0.1,cosine,10,5.0,0.1,leaf,euclidean,-0.0019322862090796853,0.16812525869067282,0.15030260495829548,0.19074330950955035,0.16812525869067285,0.1209218451730736
175,10,10,0.1,cosine,10,5.0,0.1,leaf,cosine,0.0015954984826967399,0.06660606338685114,0.042668274918379975,0.15172941884993296,0.06660606338685114,0.2451353561483885
176,10,10,0.1,cosine,20,,0.0,eom,euclidean,0.004477936039469876,0.07874020442062497,0.05277869656930887,0.1549679722443545,0.07874020442062497,0.2301807493132553
177,10,10,0.1,cosine,20,,0.0,eom,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
178,10,10,0.1,cosine,20,,0.0,leaf,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
179,10,10,0.1,cosine,20,,0.0,leaf,cosine,-0.0004961213821744573,0.08929088880018345,0.05985070474562246,0.17573269054958268,0.08929088880018345,0.2245795955060961
180,10,10,0.1,cosine,20,,0.1,eom,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
181,10,10,0.1,cosine,20,,0.1,eom,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
182,10,10,0.1,cosine,20,,0.1,leaf,euclidean,-0.004016657314155764,0.08110748299472538,0.05541921207163212,0.15118636097740495,0.08110748299472538,0.21003316668769695
183,10,10,0.1,cosine,20,,0.1,leaf,cosine,0.007050567170235238,0.09718587515750837,0.06593428875929119,0.18475727436831568,0.09718587515750839,0.22596713800690782
184,10,10,0.1,cosine,20,5.0,0.0,eom,euclidean,-0.005224230420817337,0.09329666069969964,0.07229468197332106,0.13149730834004508,0.09329666069969965,0.15348373021525405
185,10,10,0.1,cosine,20,5.0,0.0,eom,cosine,0.0034570099670606994,0.07218669384304992,0.05035978023653556,0.12740766937567838,0.07218669384304992,0.20524151965002888
186,10,10,0.1,cosine,20,5.0,0.0,leaf,euclidean,-0.0069526294451127775,0.06683972806215195,0.04702352875543057,0.11552180747695097,0.06683972806215194,0.18935859372850317
187,10,10,0.1,cosine,20,5.0,0.0,leaf,cosine,-0.002575451471374084,0.09695242746020198,0.07457066001249991,0.13853151791915758,0.096952427460202,0.16057438639790517
188,10,10,0.1,cosine,20,5.0,0.1,eom,euclidean,-0.002454174739506409,0.09332545387565654,0.07125230036289806,0.13521286351947345,0.09332545387565652,0.16356664824624398
189,10,10,0.1,cosine,20,5.0,0.1,eom,cosine,0.0034388021934776774,0.05336473933391901,0.035252113110207185,0.10975940175772109,0.05336473933391902,0.2367725889997441
190,10,10,0.1,cosine,20,5.0,0.1,leaf,euclidean,0.002862766824427683,0.1008270667945101,0.07727463089440668,0.14503082704527726,0.10082706679451012,0.168490769411235
191,10,10,0.1,cosine,20,5.0,0.1,leaf,cosine,0.005599991321522015,0.06987199390150825,0.04784936231014159,0.12945232549680838,0.06987199390150826,0.2138306744666446
192,10,10,0.3,euclidean,5,,0.0,eom,euclidean,0.012556135406767269,0.18226321483997832,0.15302331315029144,0.22531711374842267,0.18226321483997832,0.15997246280686866
193,10,10,0.3,euclidean,5,,0.0,eom,cosine,0.030188386625318475,0.2021268627086255,0.17627272420030876,0.23686868587282603,0.2021268627086255,0.15484901033226137
194,10,10,0.3,euclidean,5,,0.0,leaf,euclidean,0.0031339135159130587,0.1999899813382362,0.1694450458384497,0.24396893186380372,0.1999899813382362,0.15973410197651303
195,10,10,0.3,euclidean,5,,0.0,leaf,cosine,0.012290575008280288,0.21253906200257183,0.1782028684754995,0.2632650718140784,0.21253906200257183,0.17739971880919378
196,10,10,0.3,euclidean,5,,0.1,eom,euclidean,0.005519752285626032,0.1273575971371088,0.09856786677388168,0.17990401167170533,0.12735759713710884,0.17512121704386577
197,10,10,0.3,euclidean,5,,0.1,eom,cosine,0.012249669709568346,0.09004475787721944,0.05577598007971087,0.2335187327362554,0.09004475787721945,0.2767080166701617
198,10,10,0.3,euclidean,5,,0.1,leaf,euclidean,-0.0027354767332541195,0.21904573885698975,0.19700471846662732,0.2466399864046408,0.21904573885698977,0.13163077047134616
199,10,10,0.3,euclidean,5,,0.1,leaf,cosine,0.006191902723538117,0.07940675640503067,0.05110959865112122,0.17790500667311349,0.07940675640503066,0.25167104494051384
200,10,10,0.3,euclidean,5,5.0,0.0,eom,euclidean,0.022312664130168858,0.21812876238441153,0.18717599875129745,0.26134696880908787,0.2181287623844115,0.15779176247437005
201,10,10,0.3,euclidean,5,5.0,0.0,eom,cosine,0.022141651844757606,0.21893687961473787,0.19005592377669805,0.25816819718433714,0.21893687961473787,0.16118582278105334
202,10,10,0.3,euclidean,5,5.0,0.0,leaf,euclidean,0.02400587787316912,0.212847783231079,0.182723736379082,0.2548651465315377,0.21284778323107903,0.1707679438278919
203,10,10,0.3,euclidean,5,5.0,0.0,leaf,cosine,0.010881335510890202,0.21431408672298802,0.18547637206165546,0.2537700459567708,0.21431408672298802,0.16073836649443562
204,10,10,0.3,euclidean,5,5.0,0.1,eom,euclidean,0.024234834606089658,0.18488923017891748,0.15951041453205814,0.2198718124100927,0.18488923017891745,0.1555865023416871
205,10,10,0.3,euclidean,5,5.0,0.1,eom,cosine,0.01667193532709944,0.10512729376014039,0.06887793853073354,0.22192049255227386,0.10512729376014039,0.2528761554372741
206,10,10,0.3,euclidean,5,5.0,0.1,leaf,euclidean,-0.002901844904914086,0.2265152102905159,0.19055838501864622,0.27919752378837004,0.22651521029051594,0.16888865540303538
207,10,10,0.3,euclidean,5,5.0,0.1,leaf,cosine,0.009984269980167921,0.0840953776821075,0.060350399620336524,0.1386458462503552,0.0840953776821075,0.1933270457432375
208,10,10,0.3,euclidean,10,,0.0,eom,euclidean,0.026777571189402983,0.10919091760415575,0.07749944829957087,0.18473279239348725,0.10919091760415575,0.21791278559840346
209,10,10,0.3,euclidean,10,,0.0,eom,cosine,0.02437806020445252,0.1163923052722882,0.08234621777493324,0.19843561626432346,0.1163923052722882,0.21724721937017125
210,10,10,0.3,euclidean,10,,0.0,leaf,euclidean,0.017670716014757927,0.14533968100352637,0.10538824704711579,0.2340745749050593,0.1453396810035264,0.21592915996253578
211,10,10,0.3,euclidean,10,,0.0,leaf,cosine,-0.00279684514068311,0.0979603500353188,0.07030899246486488,0.16145980736009252,0.0979603500353188,0.1916616276183277
212,10,10,0.3,euclidean,10,,0.1,eom,euclidean,0.007833629970473295,0.10545174868501642,0.07356805393045682,0.18611009231505793,0.10545174868501639,0.21023236397081743
213,10,10,0.3,euclidean,10,,0.1,eom,cosine,0.011099491966314724,0.08354019514854974,0.05442039815190355,0.17969101420845485,0.08354019514854974,0.24835475152051834
214,10,10,0.3,euclidean,10,,0.1,leaf,euclidean,0.00905582039495564,0.11894186071164363,0.08398510837447754,0.20374627806258352,0.11894186071164362,0.2195590336549769
215,10,10,0.3,euclidean,10,,0.1,leaf,cosine,0.00820737999996372,0.09544999255573162,0.062161085157853,0.20550147498047747,0.09544999255573165,0.24426209328706977
216,10,10,0.3,euclidean,10,5.0,0.0,eom,euclidean,0.02655697220099869,0.20170139398747858,0.17278306525150536,0.24224550061922587,0.2017013939874786,0.16149340879180846
217,10,10,0.3,euclidean,10,5.0,0.0,eom,cosine,0.023420396949506435,0.15856566721192314,0.12933891304500497,0.2048573447349281,0.15856566721192314,0.1776382491824589
218,10,10,0.3,euclidean,10,5.0,0.0,leaf,euclidean,0.019763005487701168,0.228224743024581,0.19780667709716898,0.26969802624901723,0.22822474302458098,0.16224629524350836
219,10,10,0.3,euclidean,10,5.0,0.0,leaf,cosine,0.011849367455219268,0.17095186065349352,0.14089900314600123,0.21730071544917404,0.1709518606534935,0.15943736935589906
220,10,10,0.3,euclidean,10,5.0,0.1,eom,euclidean,0.006402130452938081,0.08615788022847205,0.05333395386016666,0.22404360065429108,0.08615788022847207,0.2695186628569333
221,10,10,0.3,euclidean,10,5.0,0.1,eom,cosine,0.005698340118341932,0.08761957874035219,0.0550611756910433,0.2143930037336896,0.08761957874035219,0.2624932319007622
222,10,10,0.3,euclidean,10,5.0,0.1,leaf,euclidean,0.011645480829515753,0.20240040773160548,0.16984089057028742,0.25040444051005684,0.2024004077316055,0.1647672622024988
223,10,10,0.3,euclidean,10,5.0,0.1,leaf,cosine,0.002962022084482266,0.07284710242550468,0.05210178810367425,0.12104244632054154,0.07284710242550468,0.18845325250424946
224,10,10,0.3,euclidean,20,,0.0,eom,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
225,10,10,0.3,euclidean,20,,0.0,eom,cosine,0.024193347178823387,0.12140045658504667,0.08032736340042164,0.2484259302102595,0.12140045658504668,0.25942859992115785
226,10,10,0.3,euclidean,20,,0.0,leaf,euclidean,0.012401654526901873,0.11421494578767834,0.07691035095144466,0.22179381044708457,0.11421494578767834,0.23652537021964307
227,10,10,0.3,euclidean,20,,0.0,leaf,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
228,10,10,0.3,euclidean,20,,0.1,eom,euclidean,0.021164421507544086,0.11522167330038734,0.0788033045628291,0.21422348380472503,0.11522167330038735,0.2367075036337184
229,10,10,0.3,euclidean,20,,0.1,eom,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
230,10,10,0.3,euclidean,20,,0.1,leaf,euclidean,0.020917924741126078,0.12380997252800009,0.0828775435688455,0.24463078687300088,0.1238099725280001,0.2490322593445807
231,10,10,0.3,euclidean,20,,0.1,leaf,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
232,10,10,0.3,euclidean,20,5.0,0.0,eom,euclidean,0.010337073532665999,0.0775232401658968,0.05554314231391541,0.12829242490364146,0.0775232401658968,0.19463516808251088
233,10,10,0.3,euclidean,20,5.0,0.0,eom,cosine,0.026660951919322728,0.15593007134694786,0.11853775532268633,0.22778360440932793,0.15593007134694786,0.19501657768148048
234,10,10,0.3,euclidean,20,5.0,0.0,leaf,euclidean,-0.002031329889873664,0.059140842289359834,0.04217115793832271,0.09896396701375022,0.059140842289359834,0.18559137213189456
235,10,10,0.3,euclidean,20,5.0,0.0,leaf,cosine,-0.0002672459740928609,0.07041816180042498,0.04952822690733284,0.12178403287159847,0.07041816180042497,0.19451755880402308
236,10,10,0.3,euclidean,20,5.0,0.1,eom,euclidean,0.005411895875474518,0.07585670916667242,0.054174713971749784,0.12647496659693105,0.07585670916667242,0.19211104681087557
237,10,10,0.3,euclidean,20,5.0,0.1,eom,cosine,0.003641464091503694,0.07436680025864062,0.052763583102223,0.12592467149832717,0.07436680025864062,0.19467771093358985
238,10,10,0.3,euclidean,20,5.0,0.1,leaf,euclidean,0.002859878904492571,0.06060133643432752,0.04252910466861096,0.1053822616859657,0.060601336434327524,0.19906092309771106
239,10,10,0.3,euclidean,20,5.0,0.1,leaf,cosine,0.004289399752378383,0.05943342434565756,0.041750329952599266,0.10310137491716873,0.05943342434565756,0.1998084554034536
240,10,10,0.3,cosine,5,,0.0,eom,euclidean,0.004122627053018572,0.20607819229623214,0.18165129186680887,0.23809518048664494,0.20607819229623217,0.15058210894967247
241,10,10,0.3,cosine,5,,0.0,eom,cosine,0.008476500151927382,0.19090284376452013,0.1654569435155924,0.2255979264260832,0.19090284376452013,0.14913367290928106
242,10,10,0.3,cosine,5,,0.0,leaf,euclidean,-0.0021346800681656683,0.18916570982886743,0.16819712662533165,0.216107068030305,0.18916570982886743,0.13957740867475973
243,10,10,0.3,cosine,5,,0.0,leaf,cosine,0.015816882943203697,0.23451960062027194,0.20995258208669462,0.2655977885034108,0.23451960062027194,0.1605459969766174
244,10,10,0.3,cosine,5,,0.1,eom,euclidean,0.003367523852815072,0.22153591801571898,0.19864918108982865,0.2503830036339198,0.22153591801571898,0.14591259495784906
245,10,10,0.3,cosine,5,,0.1,eom,cosine,-0.0032520628359266382,0.05107083041059991,0.03333983499502338,0.10908517896424973,0.05107083041059993,0.22276160867903616
246,10,10,0.3,cosine,5,,0.1,leaf,euclidean,0.003582685011861832,0.21815298379098869,0.19658387097405228,0.24503852400648854,0.21815298379098866,0.14263645710486902
247,10,10,0.3,cosine,5,,0.1,leaf,cosine,-0.0014778088205074393,0.054553094981807625,0.037633405108591714,0.09911397834955321,0.05455309498180763,0.2072807469194648
248,10,10,0.3,cosine,5,5.0,0.0,eom,euclidean,0.0018320386070901878,0.20188204611223762,0.17780209141182593,0.23350605700102298,0.20188204611223765,0.14267781288132014
249,10,10,0.3,cosine,5,5.0,0.0,eom,cosine,-0.003589491606645962,0.1706673291971943,0.1471436836042359,0.20314359947600866,0.17066732919719427,0.14658161573149642
250,10,10,0.3,cosine,5,5.0,0.0,leaf,euclidean,0.0035612638388577175,0.2083001460196133,0.18539871011634892,0.2376567765588637,0.2083001460196133,0.14558497812842525
251,10,10,0.3,cosine,5,5.0,0.0,leaf,cosine,-0.007013234264560851,0.19015574268421653,0.1634236971811232,0.227343470710814,0.1901557426842165,0.15473065274347883
252,10,10,0.3,cosine,5,5.0,0.1,eom,euclidean,-0.004063995922013372,0.17088147586208116,0.15085445866730862,0.19703995008460443,0.17088147586208116,0.1325997108036552
253,10,10,0.3,cosine,5,5.0,0.1,eom,cosine,-0.011653363564763592,0.049231833650126504,0.03100001106954015,0.1195304556670697,0.049231833650126504,0.2380942460379464
254,10,10,0.3,cosine,5,5.0,0.1,leaf,euclidean,0.004172923733976669,0.20972662328555325,0.1851462203609597,0.24183286474268267,0.20972662328555325,0.15040287640523742
255,10,10,0.3,cosine,5,5.0,0.1,leaf,cosine,-0.006620922127493122,0.04657050723874445,0.028446834381993604,0.12833118064331023,0.04657050723874445,0.2579706927953211
256,10,10,0.3,cosine,10,,0.0,eom,euclidean,-0.010184761109857355,0.10451678329112808,0.07708917982444352,0.16224038165359905,0.10451678329112807,0.17873034786290207
257,10,10,0.3,cosine,10,,0.0,eom,cosine,0.0007577048658682462,0.08186124616902013,0.058583500029430385,0.13583390209752702,0.08186124616902012,0.1857166154089909
258,10,10,0.3,cosine,10,,0.0,leaf,euclidean,-0.020491577579673775,0.08282964368005423,0.061203653158784906,0.12808934245284187,0.08282964368005422,0.17992144828536638
259,10,10,0.3,cosine,10,,0.0,leaf,cosine,-0.003746715260722068,0.08056731135891756,0.055861110302452714,0.14445811512585713,0.08056731135891756,0.2009738667693343
260,10,10,0.3,cosine,10,,0.1,eom,euclidean,-0.0007257694620608198,0.10788212480155394,0.08141532680993627,0.15984519761593155,0.10788212480155394,0.1736102998973262
261,10,10,0.3,cosine,10,,0.1,eom,cosine,-0.005199879854392342,0.07653210650372261,0.05445147533238779,0.12873578732423055,0.07653210650372261,0.1830197569249972
262,10,10,0.3,cosine,10,,0.1,leaf,euclidean,-0.0058514101799151275,0.10652639515158822,0.07917963013480742,0.16272919794209176,0.10652639515158822,0.1908517515187401
263,10,10,0.3,cosine,10,,0.1,leaf,cosine,-0.005207355952208579,0.05931324683892765,0.03817655295186472,0.13288697401087826,0.05931324683892765,0.23815355717515424
264,10,10,0.3,cosine,10,5.0,0.0,eom,euclidean,0.0024900951993439445,0.13529028588758568,0.11117040791712123,0.17277638951265775,0.13529028588758568,0.15577132380249692
265,10,10,0.3,cosine,10,5.0,0.0,eom,cosine,0.004529737105413072,0.15902604595806077,0.1281578750779388,0.2094819827038701,0.15902604595806075,0.1669372446331632
266,10,10,0.3,cosine,10,5.0,0.0,leaf,euclidean,0.011370447112009179,0.16441859428117533,0.1389408283829139,0.20133826102279564,0.16441859428117533,0.15602338379634278
267,10,10,0.3,cosine,10,5.0,0.0,leaf,cosine,0.002491980607241754,0.1449683848451582,0.1168500263205514,0.190907710917373,0.14496838484515823,0.1648518836202504
268,10,10,0.3,cosine,10,5.0,0.1,eom,euclidean,0.0035926244457050146,0.17089953930077545,0.14017344493392306,0.21887763419846154,0.17089953930077548,0.17010341061574832
269,10,10,0.3,cosine,10,5.0,0.1,eom,cosine,-0.00040105149167522753,0.05830696957995919,0.04048004693404239,0.10419175894495693,0.0583069695799592,0.20407601279781967
270,10,10,0.3,cosine,10,5.0,0.1,leaf,euclidean,-0.002322959723977727,0.1399752924230672,0.11353724898228959,0.1824633132805345,0.13997529242306717,0.15883337688073737
271,10,10,0.3,cosine,10,5.0,0.1,leaf,cosine,-0.006032821321148424,0.052171482650175204,0.037226558375759874,0.08716437652611367,0.052171482650175204,0.18066213336910245
272,10,10,0.3,cosine,20,,0.0,eom,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
273,10,10,0.3,cosine,20,,0.0,eom,cosine,0.006176726342981881,0.08247098841819596,0.05341196864269494,0.1808790332270057,0.08247098841819595,0.249698116868349
274,10,10,0.3,cosine,20,,0.0,leaf,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
275,10,10,0.3,cosine,20,,0.0,leaf,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
276,10,10,0.3,cosine,20,,0.1,eom,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
277,10,10,0.3,cosine,20,,0.1,eom,cosine,0.004100157139822171,0.09361636410981554,0.06276392661363919,0.1841258671820747,0.09361636410981553,0.22970153214058467
278,10,10,0.3,cosine,20,,0.1,leaf,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
279,10,10,0.3,cosine,20,,0.1,leaf,cosine,0.013724448999008517,0.10197790348356811,0.06723822239735704,0.2109883298575218,0.1019779034835681,0.24899891356919865
